route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
"11-SEV-1-j25-1","03","SEV BB","Möllersdorf Lokalbahn - Tribuswinkel-Josefsthal SEV","3","",""
"11-SEV-2-j25-2","03","SEV BB","SEV am 11.5.2025","3","",""
"11-SEV-3-j25-2","03","SEV BB ","SEV am 11.5.2025","3","",""
"11-WLB-j25-1","03","BB","Wien Oper - Baden Josefsplatz","0","0A295D","FFFFFF"
"11-WLB-j25-2","03","BB","Oper/Karlsplatz U - Aßmayergasse - Inzersdorf Lokalbahn - Landesklinikum - Bahnhof - Josefsplatz","0","0A295D","FFFFFF"
"11-WLB-j25-24","03","BB","Oper/Karlsplatz U - Aßmayergasse - Inzersdorf Lokalbahn - Landesklinikum - Bahnhof - Josefsplatz","0","0A295D","FFFFFF"
"11-WLB-j25-3","03","BB","Oper/Karlsplatz U - Aßmayergasse - Inzersdorf Lokalbahn - Bahnhof - Landesklinikum - Bahnhof - Lokalbahn - Josefsplatz","0","0A295D","FFFFFF"
"11-WLB-j25-31","03","BB","Oper/Karlsplatz U - Aßmayergasse - Inzersdorf Lokalbahn - Landesklinikum - Bahnhof - Josefsplatz","0","0A295D","FFFFFF"
"11-WLB-j25-4","03","BB","Oper/Karlsplatz U - Aßmayergasse - Inzersdorf Lokalbahn - Lokalbahn - Landesklinikum - Lokalbahn - Josefsplatz","0","0A295D","FFFFFF"
"11-WLB-j25-5","03","BB","Oper/Karlsplatz U - Aßmayergasse - Inzersdorf Lokalbahn - Landesklinikum - Bahnhof - Josefsplatz am 8.12.2025","0","0A295D","FFFFFF"
"11-WLB-j25-6","03","BB","Oper/Karlsplatz U - Aßmayergasse - Inzersdorf Lokalbahn - Landesklinikum - Bahnhof - Josefsplatz","0","0A295D","FFFFFF"
"21-U1-j25-1","04","U1","Oberlaa - Leopoldau","1","E3000F","FFFFFF"
"21-U1-j25-2","04","U1","Oberlaa - Leopoldau","1","E3000F","FFFFFF"
"21-U1-j25-24","04","U1","Oberlaa - Leopoldau","1","E3000F","FFFFFF"
"21-U1-j25-3","04","U1","Oberlaa - Leopoldau Baustellenfahrplan","1","E3000F","FFFFFF"
"21-U1-j25-31","04","U1","Oberlaa - Leopoldau","1","E3000F","FFFFFF"
"21-U1-j25-4","04","U1","Oberlaa - Leopoldau Baustellenfahrplan","1","E3000F","FFFFFF"
"21-U1-j25-5","04","U1","Oberlaa - Leopoldau","1","E3000F","FFFFFF"
"21-U1-j25-6","04","U1","Oberlaa - Reumannplatz  -  Südtiroler Pl. - Leopoldau Baustellenfahrplan","1","E3000F","FFFFFF"
"21-U1-j25-7","04","U1","Oberlaa - Leopoldau","1","E3000F","FFFFFF"
"21-U2-j25-2","04","U2","Seestadt - Schottentor","1","A862A4","FFFFFF"
"21-U2-j25-24","04","U2","Seestadt - Schottentor","1","A862A4","FFFFFF"
"21-U2-j25-31","04","U2","Seestadt - Schottentor","1","A862A4","FFFFFF"
"21-U2-j25-90","04","U2","Seestadt - Schottentor","1","A862A4","FFFFFF"
"21-U3-j25-1","04","U3","Ottakring - Simmering","1","EF7C00","FFFFFF"
"21-U3-j25-2","04","U3","Ottakring - Simmering","1","EF7C00","FFFFFF"
"21-U3-j25-24","04","U3","Ottakring - Simmering","1","EF7C00","FFFFFF"
"21-U3-j25-25","04","U3","Ottakring - Simmering","1","EF7C00","FFFFFF"
"21-U3-j25-3","04","U3","Ottakring - Simmering","1","EF7C00","FFFFFF"
"21-U3-j25-4","04","U3","Ottakring - Simmering","1","EF7C00","FFFFFF"
"21-U4-j25-1","04","U4","Hütteldorf - Heiligenstadt","1","319F49","FFFFFF"
"21-U4-j25-2","04","U4","Hütteldorf - Heiligenstadt","1","319F49","FFFFFF"
"21-U4-j25-24","04","U4","Hütteldorf - Heiligenstadt","1","319F49","FFFFFF"
"21-U4-j25-3","04","U4","Hütteldorf - Heiligenstadt","1","319F49","FFFFFF"
"21-U4-j25-31","04","U4","Hütteldorf - Heiligenstadt","1","319F49","FFFFFF"
"21-U4-j25-4","04","U4","Hütteldorf - Heiligenstadt","1","319F49","FFFFFF"
"21-U4-j25-5","04","U4","Hütteldorf - Heiligenstadt","1","319F49","FFFFFF"
"21-U6-j25-1","04","U6","Siebenhirten - Floridsdorf","1","9D6830","FFFFFF"
"21-U6-j25-2","04","U6","Siebenhirten - Floridsdorf","1","9D6830","FFFFFF"
"21-U6-j25-24","04","U6","Siebenhirten - Floridsdorf","1","9D6830","FFFFFF"
"21-U6-j25-3","04","U6","Siebenhirten - Floridsdorf","1","9D6830","FFFFFF"
"21-U6-j25-31","04","U6","Siebenhirten - Floridsdorf","1","9D6830","FFFFFF"
"21-U6-j25-4","04","U6","Siebenhirten - Floridsdorf","1","9D6830","FFFFFF"
"21-U6-j25-5","04","U6","Siebenhirten - Floridsdorf Baustellenfahrplan","1","9D6830","FFFFFF"
"22-10-j25-1","04","10","Dornbach - Unter St. Veit, Hummelgasse","0","C00808","FFFFFF"
"22-10-j25-24","04","10","Dornbach - Unter St. Veit, Hummelgasse","0","C00808","FFFFFF"
"22-10-j25-31","04","10","Dornbach - Unter St. Veit, Hummelgasse","0","C00808","FFFFFF"
"22-11-j25-2","04","11","Otto-Probst-Platz - Kaiserebersdorf","0","C00808","FFFFFF"
"22-11-j25-24","04","11","Otto-Probst-Platz - Kaiserebersdorf","0","C00808","FFFFFF"
"22-11-j25-3","04","11","Otto-Probst-Platz - Kaiserebersdorf","0","C00808","FFFFFF"
"22-11-j25-31","04","11","Otto-Probst-Platz - Kaiserebersdorf","0","C00808","FFFFFF"
"22-11-j25-4","04","11","Otto-Probst-Platz - Geiereckstraße","0","C00808","FFFFFF"
"22-18-j25-1","04","18","Burggasse-Stadthalle - Schlachthausgasse","0","C00808","FFFFFF"
"22-18-j25-2","04","18","Burggasse-Stadthalle- Matthäusgasse","0","C00808","FFFFFF"
"22-18-j25-24","04","18","Westbahnhof - Schlachthausgasse","0","C00808","FFFFFF"
"22-18-j25-3","04","18","Westbahnhof - Schlachthausgasse","0","C00808","FFFFFF"
"22-18-j25-31","04","18","Westbahnhof - Schlachthausgasse","0","C00808","FFFFFF"
"22-1-j25-1","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-1-j25-2","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-1-j25-24","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-1-j25-3","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-1-j25-31","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-1-j25-4","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-1-j25-5","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-1-j25-6","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-1-j25-7","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-1-j25-9","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-25-j25-1","04","25","Aspern, Oberdorfstraße - Floridsdorf","0","C00808","FFFFFF"
"22-25-j25-2","04","25","Aspern, Oberdorfstraße - Floridsdorf","0","C00808","FFFFFF"
"22-25-j25-24","04","25","Aspern, Oberdorfstraße - Floridsdorf","0","C00808","FFFFFF"
"22-25-j25-31","04","25","Aspern, Oberdorfstraße - Floridsdorf","0","C00808","FFFFFF"
"22-26-j25-1","04","26","Hausfeldstraße - Strebersdorf","0","C00808","FFFFFF"
"22-26-j25-2","04","26","Hausfeldtstraße - Strebersdorf","0","C00808","FFFFFF"
"22-26-j25-24","04","26","Hausfeldtstraße - Strebersdorf","0","C00808","FFFFFF"
"22-26-j25-31","04","26","Hausfeldtstraße - Strebersdorf","0","C00808","FFFFFF"
"22-2-j25-1","04","2","Dornbach - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-2-j25-2","04","2","Dornbach - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-2-j25-24","04","2","Dornbach - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-2-j25-3","04","2","Dornbach - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-2-j25-31","04","2","Dornbach - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-2-j25-4","04","2","Dornbach - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-2-j25-5","04","2","Dornbach - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-2-j25-6","04","2","Dornbach - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-30-j25-1","04","30","Floridsdorf - Stammersdorf","0","C00808","FFFFFF"
"22-30-j25-24","04","30","Floridsdorf - Stammersdorf","0","C00808","FFFFFF"
"22-30-j25-3","04","30","Floridsdorf - Stammersdorf","0","C00808","FFFFFF"
"22-30-j25-31","04","30","Floridsdorf - Stammersdorf","0","C00808","FFFFFF"
"22-31-j25-1","04","31","Schottenring - Stammersdorf","0","C00808","FFFFFF"
"22-31-j25-24","04","31","Schottenring - Stammersdorf","0","C00808","FFFFFF"
"22-31-j25-3","04","31","Schottenring - Stammersdorf","0","C00808","FFFFFF"
"22-31-j25-31","04","31","Schottenring - Stammersdorf","0","C00808","FFFFFF"
"22-31-j25-4","04","31","Schottenring - Stammersdorf Baustellenfahrplan","0","C00808","FFFFFF"
"22-31-j25-5","04","31","Schottenring - Stammersdorf","0","C00808","FFFFFF"
"22-33-j25-1","04","33","(Josefstädter Straße) Augasse - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-33-j25-2","04","33","Josefstädter Straße - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-33-j25-24","04","33","(Josefstädter Straße) Augasse - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-33-j25-3","04","33","(Josefstädter Straße) Augasse - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-33-j25-31","04","33","(Josefstädter Straße) Augasse - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-37-j25-1","04","37","Schottentor - Hohe Warte","0","C00808","FFFFFF"
"22-37-j25-2","04","37","Schottentor - Hohe Warte","0","C00808","FFFFFF"
"22-37-j25-24","04","37","Schottentor - Hohe Warte","0","C00808","FFFFFF"
"22-37-j25-31","04","37","Schottentor - Hohe Warte","0","C00808","FFFFFF"
"22-38-j25-1","04","38","Schottentor - Grinzing","0","C00808","FFFFFF"
"22-38-j25-2","04","38","Schottentor - Grinzing","0","C00808","FFFFFF"
"22-38-j25-24","04","38","Schottentor - Grinzing","0","C00808","FFFFFF"
"22-38-j25-31","04","38","Schottentor - Grinzing","0","C00808","FFFFFF"
"22-40-j25-1","04","40","Schottentor - Gersthof, Herbeckstraße","0","C00808","FFFFFF"
"22-40-j25-2","04","40","Schottentor - Gersthof, Herbeckstraße","0","C00808","FFFFFF"
"22-40-j25-24","04","40","Schottentor - Gersthof, Herbeckstraße","0","C00808","FFFFFF"
"22-40-j25-31","04","40","Schottentor - Gersthof, Herbeckstraße","0","C00808","FFFFFF"
"22-41-j25-1","04","41","Schottentor - Pötzleinsdorf","0","C00808","FFFFFF"
"22-41-j25-2","04","41","Schottentor - Pötzleinsdorf","0","C00808","FFFFFF"
"22-41-j25-24","04","41","Schottentor - Pötzleinsdorf","0","C00808","FFFFFF"
"22-41-j25-31","04","41","Schottentor - Pötzleinsdorf","0","C00808","FFFFFF"
"22-42-j25-1","04","42","Schottentor - Antonigasse","0","C00808","FFFFFF"
"22-42-j25-2","04","42","Schottentor - Antonigasse","0","C00808","FFFFFF"
"22-42-j25-24","04","42","Schottentor - Antonigasse","0","C00808","FFFFFF"
"22-42-j25-31","04","42","Schottentor - Antonigasse","0","C00808","FFFFFF"
"22-43-j25-1","04","43","Schottentor - Neuwaldegg","0","C00808","FFFFFF"
"22-43-j25-2","04","43","Schottentor - Neuwaldegg","0","C00808","FFFFFF"
"22-43-j25-24","04","43","Schottentor - Neuwaldegg","0","C00808","FFFFFF"
"22-43-j25-3","04","43","Schottentor - Neuwaldegg","0","C00808","FFFFFF"
"22-43-j25-31","04","43","Schottentor - Neuwaldegg","0","C00808","FFFFFF"
"22-44-j25-1","04","44","Schottentor - Maroltingergasse","0","C00808","FFFFFF"
"22-44-j25-2","04","44","Schottentor - Johann-Nepomuk-Berger-Platz","0","C00808","FFFFFF"
"22-44-j25-24","04","44","Schottentor - Johann-Nepomuk-Berger-Platz","0","C00808","FFFFFF"
"22-44-j25-31","04","44","Schottentor - Johann-Nepomuk-Berger-Platz","0","C00808","FFFFFF"
"22-46-j25-1","04","46","Ring/Volkstheater - Joachimsthalerplatz","0","C00808","FFFFFF"
"22-46-j25-2","04","46","Ring/Volkstheater - Hütteldorf, Bujattigasse Baustellenfahrplan","0","C00808","FFFFFF"
"22-46-j25-24","04","46","Ring/Volkstheater - Joachimsthalerplatz","0","C00808","FFFFFF"
"22-46-j25-3","04","46","Hütteldorf, Bujattigasse - Joachimsthalerplatz","0","C00808","FFFFFF"
"22-46-j25-31","04","46","Ring/Volkstheater - Joachimsthalerplatz","0","C00808","FFFFFF"
"22-49-j25-1","04","49","Ring/Volkstheater - Hütteldorf, Bujattigasse","0","C00808","FFFFFF"
"22-49-j25-2","04","49","Ring/Volkstheater - Hütteldorf, Bujattigasse","0","C00808","FFFFFF"
"22-52-j25-1","04","52","Westbahnhof - Baumgarten","0","C00808","FFFFFF"
"22-52-j25-2","04","52","Ring/Volkstheater - Baumgarten Baustellenfahrplan","0","C00808","FFFFFF"
"22-52-j25-3","04","52","Ring/Volkstheater - Baumgarten","0","C00808","FFFFFF"
"22-52-j25-4","04","52","Ring/Volkstheater - Hütteldorf, Bujattigasse Baustellenfahrplan","0","C00808","FFFFFF"
"22-52-j25-6","04","52","Ring/Volkstheater - Hütteldorf, Bujattigasse Baustellenfahrplan","0","C00808","FFFFFF"
"22-5-j25-1","04","5","Praterstern - Westbahnhof","0","C00808","FFFFFF"
"22-5-j25-2","04","5","Praterstern - Westbahnhof","0","C00808","FFFFFF"
"22-5-j25-24","04","5","Praterstern - Westbahnhof","0","C00808","FFFFFF"
"22-5-j25-3","04","5","Praterstern - Westbahnhof","0","C00808","FFFFFF"
"22-5-j25-31","04","5","Praterstern - Westbahnhof","0","C00808","FFFFFF"
"22-60-j25-1","04","60","Westbahnhof - Rodaun","0","C00808","FFFFFF"
"22-60-j25-2","04","60","Westbahnhof - Rodaun","0","C00808","FFFFFF"
"22-62-j25-1","04","62","Oper/Karlsplatz - Lainz, Wolkersbergenstraße","0","C00808","FFFFFF"
"22-62-j25-24","04","62","Oper/Karlsplatz - Lainz, Wolkersbergenstraße","0","C00808","FFFFFF"
"22-62-j25-31","04","62","Oper/Karlsplatz - Lainz, Wolkersbergenstraße","0","C00808","FFFFFF"
"22-6-j25-1","04","6","Urban-Loritz-Platz - Geiereckstraße","0","C00808","FFFFFF"
"22-6-j25-2","04","6","Burggasse-Stadthalle - Geiereckstraße","0","C00808","FFFFFF"
"22-6-j25-24","04","6","Urban-Loritz-Platz - Geiereckstraße","0","C00808","FFFFFF"
"22-6-j25-3","04","6","Urban-Loritz-Platz - Geiereckstraße","0","C00808","FFFFFF"
"22-6-j25-31","04","6","Urban-Loritz-Platz - Geiereckstraße","0","C00808","FFFFFF"
"22-71-j25-1","04","71","Schottenring - Kaiserebersdorf","0","C00808","FFFFFF"
"22-71-j25-2","04","71","Schwarzenbergplatz - Kaiserebersdorf","0","C00808","FFFFFF"
"22-71-j25-24","04","71","Schwarzenbergplatz - Kaiserebersdorf","0","C00808","FFFFFF"
"22-71-j25-3","04","71","Schwarzenbergplatz - Kaiserebersdorf","0","C00808","FFFFFF"
"22-71-j25-31","04","71","Schwarzenbergplatz - Kaiserebersdorf","0","C00808","FFFFFF"
"22-71-j25-4","04","71","Schottenring- Kaiserebersdorf","0","C00808","FFFFFF"
"22-71-j25-5","04","71","Schwarzenbergplatz - Kaiserebersdorf","0","C00808","FFFFFF"
"22-71-j25-6","04","71","Schwarzenbergplatz - Kaiserebersdorf","0","C00808","FFFFFF"
"22-71-j25-7","04","71","Schwarzenbergplatz - Kaiserebersdorf","0","C00808","FFFFFF"
"22-71-j25-8","04","71","Schwarzenbergplatz - Kaiserebersdorf","0","C00808","FFFFFF"
"22-71-j25-90","04","71","Schottenring - Kaiserebersdorf","0","C00808","FFFFFF"
"22-9-j25-1","04","9","Gersthof, Wallrißstraße - Westbahnhof","0","C00808","FFFFFF"
"22-9-j25-2","04","9","Gersthof, Wallrißstraße - Westbahnhof","0","C00808","FFFFFF"
"22-9-j25-24","04","9","Gersthof, Wallrißstraße - Westbahnhof","0","C00808","FFFFFF"
"22-9-j25-3","04","9","Gersthof, Wallrißstraße - Westbahnhof","0","C00808","FFFFFF"
"22-9-j25-31","04","9","Gersthof, Wallrißstraße - Westbahnhof","0","C00808","FFFFFF"
"22-D-j25-1","04","D","Absberggasse - Nußdorf, Beethovengang","0","C00808","FFFFFF"
"22-D-j25-2","04","D","Absberggasse - Nußdorf, Beethovengang","0","C00808","FFFFFF"
"22-D-j25-24","04","D","Absberggasse - Nußdorf, Beethovengang","0","C00808","FFFFFF"
"22-D-j25-3","04","D","Absberggasse - Nußdorf, Beethovengang","0","C00808","FFFFFF"
"22-D-j25-31","04","D","Absberggasse - Nußdorf, Beethovengang","0","C00808","FFFFFF"
"22-D-j25-4","04","D","Absberggasse - Nußdorf, Beethovengang","0","C00808","FFFFFF"
"22-D-j25-5","04","D","Absberggasse - Nußdorf, Beethovengang","0","C00808","FFFFFF"
"22-D-j25-6","04","D","Absberggasse - Nußdorf, Beethovengang","0","C00808","FFFFFF"
"22-D-j25-7","04","D","Absberggasse - Nußdorf, Beethovengang","0","C00808","FFFFFF"
"22-D-j25-8","04","D","Absberggasse - Nußdorf, Beethovengang","0","C00808","FFFFFF"
"22-D-j25-9","04","D","Absberggasse - Nußdorf, Beethovengang","0","C00808","FFFFFF"
"22-D-j25-90","04","D","Absberggasse - Nußdorf, Beethovengang","0","C00808","FFFFFF"
"22-E1-j25-1","04","E1","Reumannplatz - Quartier Belvedere Schienenersatzverkehr","0","",""
"22-O-j25-2","04","O","Raxstraße, Rudolfshügelgasse - Bruno-Marek-Allee","0","C00808","FFFFFF"
"22-O-j25-24","04","O","Raxstraße, Rudolfshügelgasse - Praterstern","0","C00808","FFFFFF"
"22-O-j25-3","04","O","Raxstraße, Rudolfshügelgasse - Praterstern","0","C00808","FFFFFF"
"22-O-j25-31","04","O","Raxstraße, Rudolfshügelgasse - Praterstern","0","C00808","FFFFFF"
"22-O-j25-4","04","O","Raxstraße, Rudolfshügelgasse - Praterstern","0","C00808","FFFFFF"
"23-10A-j25-1","04","10A","Heiligenstadt - Niederhofstraße","3","0A295D","FFFFFF"
"23-10A-j25-2","04","10A","Heiligenstadt - Niederhofstraße","3","0A295D","FFFFFF"
"23-10A-j25-24","04","10A","Heiligenstadt - Niederhofstraße","3","0A295D","FFFFFF"
"23-10A-j25-31","04","10A","Heiligenstadt - Niederhofstraße","3","0A295D","FFFFFF"
"23-11A-j25-1","04","11A","Stadion - Heiligenstadt","3","0A295D","FFFFFF"
"23-11A-j25-2","04","11A","Stadion - Heiligenstadt","3","0A295D","FFFFFF"
"23-11A-j25-3","04","11A","Stadion - Heiligenstadt","3","0A295D","FFFFFF"
"23-11A-j25-4","04","11A","Stadion - Heiligenstadt","3","0A295D","FFFFFF"
"23-11A-j25-5","04","11A","Stadion - Lassallestraße Baustellenfahrplan","3","0A295D","FFFFFF"
"23-11A-j25-91","04","11A","Stadion - Heiligenstadt Baustellenfahrplan gültig bis vsl. April 2025","3","0A295D","FFFFFF"
"23-11B-j25-1","04","11B","Hillerstraße - Friedrich-Engels-Platz","3","0A295D","FFFFFF"
"23-11B-j25-2","04","11B","Vorgartenstraße - Friedrich-Engels-Platz","3","0A295D","FFFFFF"
"23-11B-j25-24","04","11B","Hillerstraße - Friedrich-Engels-Platz","3","0A295D","FFFFFF"
"23-11B-j25-3","04","11B","Hillerstraße - Friedrich-Engels-Platz","3","0A295D","FFFFFF"
"23-11B-j25-31","04","11B","Hillerstraße - Friedrich-Engels-Platz","3","0A295D","FFFFFF"
"23-11B-j25-91","04","11B","Hillerstraße - Friedrich-Engels-Platz Baustellenfahrplan gültig bis vsl. April 2025","3","0A295D","FFFFFF"
"23-11E-j25-1","04","11E","Geiereckstraße - Enkplatz Schienenersatzverkehr gültig von 18.03. bis 18.04.2025","3","0A295D","FFFFFF"
"23-12A-j25-1","04","12A","Schmelz, Gablenzgasse - Eichenstraße","3","0A295D","FFFFFF"
"23-12A-j25-2","04","12A","Schweglerstraße - Eichenstraße Baustellenfahrplan","3","0A295D","FFFFFF"
"23-12A-j25-24","04","12A","Schmelz, Gablenzgasse - Eichenstraße","3","0A295D","FFFFFF"
"23-12A-j25-3","04","12A","Schmelz, Gablenzgasse - Eichenstraße","3","0A295D","FFFFFF"
"23-12A-j25-31","04","12A","Schmelz, Gablenzgasse - Eichenstraße","3","0A295D","FFFFFF"
"23-12A-j25-4","04","12A","Schmelz, Gablenzgasse - Eichenstraße","3","0A295D","FFFFFF"
"23-13A-j25-1","04","13A","Skodagasse - Hauptbahnhof","3","0A295D","FFFFFF"
"23-13A-j25-2","04","13A","Skodagasse - Hauptbahnhof","3","0A295D","FFFFFF"
"23-13A-j25-24","04","13A","Piaristengasse - Hauptbahnhof","3","0A295D","FFFFFF"
"23-13A-j25-3","04","13A","Piaristengasse - Hauptbahnhof","3","0A295D","FFFFFF"
"23-13A-j25-31","04","13A","Piaristengasse - Hauptbahnhof","3","0A295D","FFFFFF"
"23-13A-j25-4","04","13A","Piaristengasse - Hauptbahnhof","3","0A295D","FFFFFF"
"23-14A-j25-1","04","14A","Neubaugasse - Reumannplatz","3","0A295D","FFFFFF"
"23-14A-j25-2","04","14A","Neubaugasse - Reumannplatz","3","0A295D","FFFFFF"
"23-14A-j25-24","04","14A","Neubaugasse - Reumannplatz","3","0A295D","FFFFFF"
"23-14A-j25-3","04","14A","Neubaugasse - Reumannplatz","3","0A295D","FFFFFF"
"23-14A-j25-31","04","14A","Neubaugasse - Reumannplatz","3","0A295D","FFFFFF"
"23-15A-j25-1","04","15A","Meidling - Enkplatz/Grillgasse","3","0A295D","FFFFFF"
"23-15A-j25-24","04","15A","Meidling - Enkplatz/Grillgasse","3","0A295D","FFFFFF"
"23-15A-j25-31","04","15A","Meidling - Enkplatz/Grillgasse","3","0A295D","FFFFFF"
"23-16A-j25-2","04","16A","Hetzendorf - Alaudagasse Baustellenfahrplan gültig von 13.12.2023 bis voraussichtlich Mai 2025","3","0A295D","FFFFFF"
"23-16A-j25-24","04","16A","Hetzendorf - Alaudagasse","3","0A295D","FFFFFF"
"23-16A-j25-3","04","16A","Hetzendorf - Alaudagasse","3","0A295D","FFFFFF"
"23-16A-j25-31","04","16A","Hetzendorf - Alaudagasse","3","0A295D","FFFFFF"
"23-16A-j25-90","04","16A","Hetzendorf - Alaudagasse Baustellenfahrplan gültig bis voraussichtlich April 2025","3","0A295D","FFFFFF"
"23-17A-j25-1","04","17A","Inzerdorf, Birostraße - Oberlaa","3","0A295D","FFFFFF"
"23-18E-j25-1","04","18E","Fasangasse - Fasangasse Schienenersatzverkehr gültig von 18.03. bis 06.07.2025","3","0A295D","FFFFFF"
"23-19A-j25-1","04","19A","Alaudagasse - Alaudagasse","3","0A295D","FFFFFF"
"23-19A-j25-24","04","19A","19A","3","0A295D","FFFFFF"
"23-19A-j25-31","04","19A","19A","3","0A295D","FFFFFF"
"23-1A-j25-1","04","1A","Stephansplatz - Schottentor","3","0A295D","FFFFFF"
"23-1A-j25-2","04","1A","Stephansplatz - Schottentor","3","0A295D","FFFFFF"
"23-1A-j25-24","04","1A","Stephansplatz - Schottentor","3","0A295D","FFFFFF"
"23-20A-j25-1","04","20A","Kaisermühlen-VIC - Neue Donau","3","0A295D","FFFFFF"
"23-20A-j25-2","04","20A","Kaisermühlen-VIC - Neue Donau","3","0A295D","FFFFFF"
"23-20A-j25-24","04","20A","Kaisermühlen-VIC - Neue Donau","3","0A295D","FFFFFF"
"23-20A-j25-3","04","20A","Kaisermühlen-VIC - Neue Donau","3","0A295D","FFFFFF"
"23-20A-j25-31","04","20A","Kaisermühlen-VIC - Neue Donau","3","0A295D","FFFFFF"
"23-20A-j25-4","04","20A","Kaisermühlen-VIC - Neue Donau","3","0A295D","FFFFFF"
"23-20A-j25-90","04","20A","Kaisermühlen-VIC - Neue Donau","3","0A295D","FFFFFF"
"23-20B-j25-1","04","20B","Alte Donau - Neue Donau","3","0A295D","FFFFFF"
"23-22A-j25-2","04","22A","Kagraner Platz - Aspernstraße Baustellenfahrplan","3","0A295D","FFFFFF"
"23-22A-j25-24","04","22A","Kagran - Aspernstraße","3","0A295D","FFFFFF"
"23-22A-j25-31","04","22A","Kagran - Aspernstraße","3","0A295D","FFFFFF"
"23-24A-j25-1","04","24A","Kagraner Platz - Neueßling","3","0A295D","FFFFFF"
"23-24A-j25-2","04","24A","Kagraner Platz - Neueßling","3","0A295D","FFFFFF"
"23-24A-j25-24","04","24A","Kagraner Platz - Neueßling","3","0A295D","FFFFFF"
"23-24A-j25-31","04","24A","Kagraner Platz - Neueßling","3","0A295D","FFFFFF"
"23-25A-j25-1","04","25A","Rennbahnweg - Süßenbrunner Platz","3","0A295D","FFFFFF"
"23-25A-j25-24","04","25A","Rennbahnweg - Süßenbrunner Platz","3","0A295D","FFFFFF"
"23-25A-j25-31","04","25A","Rennbahnweg - Süßenbrunner Platz","3","0A295D","FFFFFF"
"23-26A-j25-1","04","26A","Kagran - Groß-Enzersdorf Busbahnhof","3","0A295D","FFFFFF"
"23-27A-j25-1","04","27A","Kagran - Hermann-Gebauer-Straße","3","0A295D","FFFFFF"
"23-27A-j25-24","04","27A","Kagran - Hermann-Gebauer-Straße","3","0A295D","FFFFFF"
"23-27A-j25-31","04","27A","Kagran - Hermann-Gebauer-Straße","3","0A295D","FFFFFF"
"23-27B-j25-1","04","27B","Kagran - Satzingerweg","3","0A295D","FFFFFF"
"23-28A-j25-90","04","28A","Eipeldauer Straße - Breitenlee Schule","3","0A295D","FFFFFF"
"23-29A-j25-1","04","29A","Floridsdorf - Großfeldsiedlung","3","0A295D","FFFFFF"
"23-29A-j25-2","04","29A","Floridsdorf - Großfeldsiedlung Baustellenfahrplan gültig von 24.3. bis vsl. Juni 2025","3","0A295D","FFFFFF"
"23-29A-j25-3","04","29A","Floridsdorf - Großfeldsiedlung","3","0A295D","FFFFFF"
"23-29A-j25-90","04","29A","Floridsdorf - Großfeldsiedlung Baustellenfahrplan gültig bis vsl. April 2025","3","0A295D","FFFFFF"
"23-29B-j25-1","04","29B","Floridsdorf - Großfeldsiedlung","3","0A295D","FFFFFF"
"23-29B-j25-2","04","29B","Floridsdorf - Großfeldsiedlung Baustellenfahrplan gültig von 24.3. bis vsl. Juni 2025","3","0A295D","FFFFFF"
"23-29B-j25-3","04","29B","Floridsdorf - Großfeldsiedlung","3","0A295D","FFFFFF"
"23-29B-j25-90","04","29B","Floridsdorf - Großfeldsiedlung Baustellenfahrplan gültig bis vsl. April 2025","3","0A295D","FFFFFF"
"23-2A-j25-1","04","2A","Schwedenplatz - Schwarzenbergplatz","3","0A295D","FFFFFF"
"23-2A-j25-2","04","2A","Schwedenplatz - Schwarzenbergplatz","3","0A295D","FFFFFF"
"23-2A-j25-24","04","2A","Schwedenplatz - Schwarzenbergplatz","3","0A295D","FFFFFF"
